file_name;label;binary_label;detector_label;subset
vacia/empty_SnapshotMountainZebra/MTZ_S1_D06_R1_IMAG1798.JPG;vacia;0;0;train
tejon/tejon_alumno_2_AM_JC/DSCF0072_frame220.jpg;animal;1;1;train
vacia/vacias_PNC_2013-I_ME/5455IMAG0030.JPG;vacia;0;0;train
leporido/Rabbit_mammalWeb/116073.jpg;animal;1;1;test
cervidae/ciervo_PNC_2014_ISAAC/c4686IM000099.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/20_20210115__1508_.JPG;animal;1;1;validation
vacia/empty_SnapshotMountainZebra/MTZ_S1_D06_R1_IMAG0865.JPG;vacia;0;0;validation
garduna/garduna_PNM_2013-O_ME/f4697IM000020.JPG;animal;1;1;validation
vacia/vacia_alumno_1_TH/Capcap_28_frame140.jpg;vacia;0;0;train
vacia/vacia_Paco_Carro_JC/PICT0084.JPG;vacia;0;0;train
lince/Lince_b_Linces2_Leo_JC/lince165__13_.JPG;animal;1;1;train
leporido/conejo_leo_donana/0000966.JPG;animal;1;1;test
cervidae/2_Ciervos_PNC2012_JC/a11125IM000205.JPG;animal;1;1;validation
vacia/vacia_alumno_AM_2/10_20201019__12238_.JPG;vacia;0;0;train
humanovehiculo/humanovehiculo_PNC_2014_manuel/c23384IM000007.JPG;animal;1;1;train
cervidae/ciervo_PNC_2013-I_RED_ME/8989IM000085.JPG;animal;1;1;train
vaca/COW_ZOO_5_6_7_9/17_20210418__346_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/50_20210417__21714_.JPG;vacia;0;0;train
jabali/Jabali_PNC_2012_JC/a35132IM000103.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/15_20210219__6216___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/15_20201215__5945_.JPG;vacia;0;0;train
garduna/garduna_PNC_2013-I_RED_ME/1048IMAG0162.JPG;animal;1;1;train
leporido/rabbit_IslandConservationCameraTraps/chile_frances012013_2412201222246.jpg;animal;1;1;test
caballo/HORSE_ZOO_1_4/15_20210117__13045_.JPG;animal;1;1;train
cervidae/deer_CaltechCameraTrap/599a5964-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;validation
vacia/empty_SnapshotKruger/KRU_S1_19_R1_IMAG0086.JPG;vacia;0;0;train
leporido/rabbit_CaltechCameraTrap_ME/59c31b61-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;validation
vacia/NOANIMAL_ZOO_1_4/26_20201020__15358_.JPG;vacia;0;0;validation
vacia/empty_caltechCameraTraps/5a0e3533-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0;1;train
leporido/Conejo_Leo_Otra_fauna_PASADA_POR_LA_RED_JC/Otrafauna__914_.JPG;animal;1;1;train
gato_domestico/gato_WellingtonCameraTraps_SS/28111505115603592543.JPG;animal;1;1;test
cervidae/ciervo_PNC_2013-O_RED_ISAAC/b16712IM000162.JPG;animal;1;1;test
jabali/WILDBOAR_ZOO_5_6_7_9/48_20210418__595_.JPG;animal;1;1;train
cervidae/Ciervo_PNC_2012_JC/a35400IM000052.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/31_20210219__1021___2021_04_15_06_16_22_UTC_.JPG;vacia;0;0;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D05_R1_IMAG0548.JPG;vacia;0;0;train
leporido/rabbit_IslandConservationCameraTraps/chile_frances012013_06012013133750.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/25_20210417__3351_.JPG;vacia;0;1;test
vacia/NOANIMAL_ZOO_5_6_7_9/39_20210615__5645_.JPG;vacia;0;0;train
vacia/SnampshotEnonkishu/ENO_S1_D03_R1_IMAG1823.JPG;vacia;0;0;test
vacia/NOANIMAL_ZOO_5_6_7_9/2_20210618__17818_.JPG;vacia;0;0;validation
mapache/raccoon_CaltechCameraTrap_ME/59df5bef-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
cervidae/ciervo_PNC_2014_ISAAC/c29012IM000280.JPG;animal;1;1;train
zorro/zorro_PNM_2013-I_ISAAC/e291IM000008.JPG;animal;1;1;train
cervidae/ciervo_Javi_3_JC/21_20201025__132_.JPG;animal;1;1;test
tejon/Tejon_PEPE_IREC_JC/IMAG0749.JPG;animal;1;1;test
cervidae/ciervo_simone_2/35_20201021__125_.JPG;animal;1;1;train
caballo/HORSE_ZOO_1_4/17_20201611__77_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1725abril2015_20150411_084524_img_0340.jpg;vacia;0;0;validation
lince/Lince_a_Linces2_Leo_JC/lince94__379_.JPG;animal;1;1;train
zorro/zorro_ME_rev_1_donana/43_20201026__30_.JPG;animal;1;1;train
zorro/REDFOX_ZOO_5_6_7_9/48_20210418__394_.JPG;animal;1;1;test
vacia/NOANIMAL_ZOO_1_4/6_20201812__14204_.JPG;vacia;0;0;train
zorro/zorro_PNC_2012_JC/a47562IM000056.JPG;animal;1;1;train
vacia/vacias_2_de_2_PNC_2012_ISAAC/a5776IM000595.JPG;vacia;0;0;train
vacia/vacias_2_de_2_PNC_2012_ISAAC/a41456IM000737.JPG;vacia;0;0;train
cervidae/ciervo_simone_2/37_20201024__9412_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/40_20201215__2936_.JPG;animal;1;1;test
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/18_20210417__560_.JPG;animal;1;1;train
gato_domestico/cat_CaltechCameraTrap/59bca6e5-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;test
jabali/WILDBOAR_ZOO_1_4/20_20210115__15_.JPG;animal;1;1;test
jabali/WILDBOAR_ZOO_1_4/20_20201215__248_.JPG;animal;1;1;validation
vacia/vacia_alumno_2_AM/Orycun__30__frame050.jpg;vacia;0;0;train
ave/bird_CaltechCameraTrap/5962928d-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/15_20210117__7584_.JPG;animal;1;1;train
meloncillo/2_Meloncillo_PEPE_IREC_JC/IMAG0021__2_.JPG;animal;1;1;validation
humanovehiculo/HUMANORVEHICLE_ZOO_1_4/39_20201019__557_.JPG;animal;1;1;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D06_R1_IMAG1361.JPG;vacia;0;0;train
jabali/jabali_PNC_2014_manuel/c16502IM000101.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/17_20210114__2360_.JPG;vacia;0;0;train
micromamiferos/micromamiferos_fotosManuelEmilio20200912/IMG_0616.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/50_20210417__23110_.JPG;vacia;0;0;train
cervidae/3_Ciervos_PNC2012_JC/a33105IM000038.JPG;animal;1;1;train
leporido/conejo_Paco_Carro_JC/PICT1406__2_.JPG;animal;1;1;validation
vacia/NOANIMAL_ZOO_5_6_7_9/50_20210408__18564_.JPG;vacia;0;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/40_20201117__805_.JPG;animal;1;1;train
cervidae/ciervo_PNM_2012_ISAAC/d14474IMAG0027.JPG;animal;1;1;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D05_R1_IMAG1551.JPG;vacia;0;1;test
garduna/garduna_Saul_Martin_FRAMES_SIN_REPETIDOS_REVISADOS_DIEGO/IMAG0024_frame300.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/2_20210417__24938_.JPG;vacia;0;0;train
ave/bird_CaltechCameraTrap/594e77e8-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;validation
ave/bird_IslandConservationCameraTraps/chile_filipianalamatris2013_2810201390539.jpg;animal;1;1;train
caballo/HORSE_ZOO_1_4/15_20201117__4454_.JPG;animal;1;1;test
vacia/NOANIMAL_ZOO_1_4/7_20210115__3593_.JPG;vacia;0;1;validation
mapache/raccoon_CaltechCameraTrap_ME/58b9d5af-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
ave/bird_CaltechCameraTrap/585a6460-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
ave/ave_ave_WellingtonCameraTraps_SS/100516120240027b1122.JPG;animal;1;1;test
ave/petrel_chick_IslandConservationCameraTraps/ecuador2_ic1618_20181108_024548_img_0161.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/34_20210115__5284_.JPG;vacia;0;0;train
humanovehiculo/humano_vehiculo_PNM_2013-O_ISAAC/f10770IMAG0108.JPG;animal;1;1;train
lince/Lince_b_Linces2_Leo_JC/lince165__22_.JPG;animal;1;1;train
ave/ave_vacias_humanos_PNC_2012_ME/a8017IM000347.JPG;animal;1;1;test
zorro/zorro_PNM_2012_ME/d4161IM000435.JPG;animal;1;1;test
jabali/WILDBOAR_ZOO_5_6_7_9/12_20210219__83___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
caballo/HORSE_ZOO_1_4/15_20210117__14014_.JPG;animal;1;1;train
garduna/GARDUNA_PNM_2013-I_ISAAC/e5298IMAG0068.JPG;animal;1;1;test
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam0425abril2015_20130824_045903_sunp5231.jpg;vacia;0;0;train
vacia/empty_IslandConservationCameraTraps/puertorico_16_20150426_194955_img_0699.jpg;vacia;0;0;validation
vacia/vacias_1_de_2_PNC_2012_ISAAC/a52627IM000171.JPG;vacia;0;0;train
ave/ave_PNC_2012_ISAAC/a19190IM000322.JPG;animal;1;1;train
zorro/REDFOX_ZOO_1_4/34_20201024__2998_.JPG;animal;1;1;validation
zorro/REDFOX_ZOO_1_4/11_20201217__310_.JPG;animal;1;1;test
vacia/empty_caltechCameraTraps/59a94c36-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0;0;train
mapache/raccoon_CaltechCameraTrap_ME/5858bf8a-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
micromamiferos/micromamiferos_Paco_Carro_JC/IMG_0042.JPG;animal;1;1;test
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/8_20201029__339_.JPG;animal;1;1;test
vacia/vacias_PNM_2013-O_ISAAC/f5021IM000120.JPG;vacia;0;0;train
humanovehiculo/car_CaltechCameraTrap_ME/vehiculo/58b12fe7-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
humanovehiculo/humanovehiculo_PNC_2014_manuel/c10194IM000082.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/15_20210219__5721___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_5_6_7_9/11_20210218__586___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
vacia/vacia_alumno_1_AM_2/37_20201024__11902_.JPG;vacia;0;1;train
gato_domestico/cat_CaltechCameraTrap/5896090a-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/7_20210115__2573_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/6_20201812__9772_.JPG;vacia;0;0;train
cervidae/ciervo_PNC_2014_ISAAC/c15364IM000025.JPG;animal;1;1;train
leporido/2_conejo_Leo_Otra_fauna_PASADA_POR_LA_RED_JC/Otrafauna__1205_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/7_20210115__2754_.JPG;vacia;0;0;validation
vacia/NOANIMAL_ZOO_5_6_7_9/2_20210417__3725_.JPG;vacia;0;1;train
ave/chicken_IslandConservationCameraTraps/palau_cam04a12132018_20181101_065804_rcnx2027.jpg;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/1_20201220__171_.JPG;animal;1;1;validation
vacia/NOANIMAL_ZOO_5_6_7_9/50_20210408__7585_.JPG;vacia;0;0;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/9_20210615__2981_.JPG;animal;1;1;validation
vacia/SnampshotEnonkishu/ENO_S1_D05_R1_IMAG1631.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/2_20210115__3092_.JPG;vacia;0;0;test
jabali/WILDBOAR_ZOO_5_6_7_9/15_20210219__10603___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam0425abril2015_20130808_042153_sunp1072.jpg;vacia;0;0;train
zorro/zorro_PNC_2013-I_RED_ME/65IM000068.JPG;animal;1;1;validation
cervidae/cervidae_alumno_1_AM_2/30_20201021__11905_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/50_20210616__24559_.JPG;animal;1;1;validation
vacia/empty_caltechCameraTraps/59f12a2f-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0;0;test
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1826junio2015_20150505_125129_img_3007.jpg;vacia;0;0;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D06_R1_IMAG0609.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_5_6_7_9/24_20210318__4963_.JPG;vacia;0;0;train
cervidae/deer_CaltechCameraTrap/59dc2735-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
vaca/COW_ZOO_1_4/28_20201218__16110_.JPG;animal;1;1;validation
leporido/conejo_WellingtonCameraTraps_SS/220916140932016b8836.JPG;animal;1;1;train
humanovehiculo/humanovehiculo_vacias_humanos_PNC_2012_ME/a35349IM000204.JPG;animal;1;1;train
ave/rooster_IslandConservationCameraTraps/palau_cam13a12132018_20181117_100958_rcnx1414.jpg;animal;1;1;train
lince/Lince_b_Linces2_Leo_JC/lince206__20_.JPG;animal;1;1;train
humanovehiculo/car_CaltechCameraTrap_ME/vehiculo/58910f83-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
ave/ave_ave_WellingtonCameraTraps_SS/050516115318027c8233.JPG;animal;1;1;validation
gato_domestico/gato_WellingtonCameraTraps_SS/251215220556012cs515.JPG;animal;1;1;train
vaca/COW_ZOO_5_6_7_9/9_20210615__2032_.JPG;animal;1;1;train
cervidae/corzo_alumno_2_AM_JC/STC_0039_frame120.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/5_20210219__232___2021_04_15_06_16_22_UTC_.JPG;vacia;0;0;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D07_R1_IMAG0887.JPG;vacia;0;1;train
zorro/Zorro_PNM_2013-0_ME/f21216IM000711.JPG;animal;1;1;train
zorro/ZORRO_PNM_2012_ISAAC/d16349IM000024.JPG;animal;1;1;train
caballo/HORSE_ZOO_1_4/4_20210117__4297_.JPG;animal;1;1;train
meloncillo/Meloncillo_PEPE_IREC_JC/IMAG0114__2_.JPG;animal;1;1;train
cervidae/corzo_alumno_2_AM_JC/STC_0028_frame140.jpg;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/2_20201117__2544_.JPG;animal;1;1;train
vacia/vacias_PNC_2014_ISAAC/c15469IM000015.JPG;vacia;0;0;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/28_20210318__15336_.JPG;animal;1;1;train
cervidae/ciervo_ME_rev_1_donana/34_20201024__6354_.JPG;animal;1;1;validation
cervidae/2_ciervo_Javi_3_JC/21_20201025__4003_.JPG;animal;1;1;test
meloncillo/Meloncillo_PEPE_IREC_JC/IMAG0776__2_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/2_20210319__4154_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/35_20210114__1041_.JPG;vacia;0;1;validation
caballo/HORSE_ZOO_5_6_7_9/46_20210618__198_.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_5_6_7_9/20_20210219__2902___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;validation
leporido/conejo_alumno_1_TH/Conejo_alumno_2_AM_JC/Orycun__21__frame090.jpg;animal;1;1;test
cervidae/cervidae_ME_rev_3_donana/34_20201024__2807_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/20_20210618__10662_.JPG;vacia;0;0;train
cervidae/ciervo_Javi_3_JC/15_20201024__2591_.JPG;animal;1;1;train
vacia/Vacia_Leo_Otra_fauna_PASADA_POR_LA_RED_JC/Otrafauna__1124_.JPG;vacia;0;0;test
lince/Lince_b_Linces2_Leo_JC/lince228__279_.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/34_20210115__7489_.JPG;vacia;0;0;train
jabali/jabali_PNC_2014_manuel/c26933IMAG0319.JPG;animal;1;1;train
caballo/HORSE_ZOO_1_4/10_20201117__1534_.JPG;animal;1;1;train
garduna/garduna_PNM_2013-O_ME/f11141IM000147.JPG;animal;1;1;train
leporido/rabbit_IslandConservationCameraTraps/chile_piedra012013_0205201362106.jpg;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam2015abril2015_20150326_162342_img_1340.jpg;vacia;0;0;train
vaca/COW_ZOO_5_6_7_9/39_20210318__1596_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/18_20210219__4739___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/14_20201118__350_.JPG;vacia;0;0;train
lince/Lince_b_Linces2_Leo_JC/lince149__15_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/39_20201019__463_.JPG;animal;1;1;train
vacia/vacias_2_de_2_PNC_2012_ISAAC/a14691IM000450.JPG;vacia;0;0;test
vacia/NOANIMAL_ZOO_1_4/34_20210115__1513_.JPG;vacia;0;0;train
cervidae/ciervo_PNM_2012_ISAAC/d3393IM000087.JPG;animal;1;1;train
tejon/EUROPEANBADGER_ZOO_5_6_7_9/47_20210615__18_.JPG;animal;1;1;train
micromamiferos/rat_IslandConservationCameraTraps/micronesia_cam06_cam06june2019_pig_20190629195001_1972.jpg;animal;1;1;train
vacia/vacias_2_de_2_PNC_2012_ISAAC/a53061IM000420.JPG;vacia;0;0;train
vacia/empty_IslandConservationCameraTraps/palau_cam04a12132018_20181119_120000_rcnx2210.jpg;vacia;0;0;validation
jabali/2_jabali_revGinetasJC_REV1_4_donana/37_20201116__7171_.JPG;animal;1;1;train
caballo/HORSE_ZOO_5_6_7_9/15_20210219__8763___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
caballo/HORSE_ZOO_1_4/2_20201117__5207_.JPG;animal;1;1;train
cervidae/ciervo_simone_2/40_20201024__8630_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/ecuador1_ic1619_20181202_151359_img_2147.jpg;vacia;0;0;train
vacia/NOANIMAL_ZOO_5_6_7_9/50_20210408__23479_.JPG;vacia;0;0;train
cervidae/gamo_buscar_cab_isaac_sin_contar/9_20201118__68_.JPG;animal;1;0;train
ave/Blackbird_mammalWeb/24554.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/2_20210618__21244_.JPG;vacia;0;0;test
vacia/NOANIMAL_ZOO_5_6_7_9/24_20210418__8923_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_5_6_7_9/15_20210219__7277___2021_04_15_06_16_22_UTC_.JPG;vacia;0;1;test
leporido/rabbit_IslandConservationCameraTraps/chile_frances022013_25042013122955.jpg;animal;1;1;train
vaca/vaca_Paco_Carro_JC/PICT0024.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/puertorico_26_20141116_133629_ek000132.jpg;vacia;0;1;train
lince/Lince_b_Linces2_Leo_JC/lince216__398_.JPG;animal;1;1;train
garduna/Garduna_PNC_2014_JC/c25258IM000090.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/19_20210417__2715_.JPG;animal;1;1;validation
cervidae/deer_CaltechCameraTrap/5a015ce6-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
vaca/COW_ZOO_5_6_7_9/46_20210618__799_.JPG;animal;1;1;train
ave/ave_ave_WellingtonCameraTraps_SS/061116173632006b1022.JPG;animal;1;1;test
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1825abril2015_20150416_112923_img_0211.jpg;vacia;0;0;validation
vacia/NOANIMAL_ZOO_1_4/34_20210115__7901_.JPG;vacia;0;0;test
ave/Magpie_mammalWeb/48528.jpg;animal;1;1;train
leporido/rabbit_IslandConservationCameraTraps/chile_frances012013_18122012152425.jpg;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/8_20210219__792___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;validation
caballo/HORSE_ZOO_1_4/15_20210117__1596_.JPG;animal;1;1;train
lince/Lince_a_Linces2_Leo_JC/lince122__97_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/34_20210115__1041_.JPG;vacia;0;0;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/38_20210618__299_.JPG;animal;1;1;train
ave/bird_CaltechCameraTrap/598c5b82-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;test
jabali/jabali_vacias_humanos_PNC_2012_ME/a28797IM000086.JPG;animal;1;1;validation
cervidae/corzo_alumno_2_AM_JC/DSCF0013_frame260.jpg;animal;1;1;train
cervidae/ciervo_PNC_2014_ISAAC/c4681IM000094.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/palau_cam12a083118_20180828_120000_rcnx0049.jpg;vacia;0;0;train
caballo/HORSE_ZOO_5_6_7_9/44_20210618__223_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1826junio2015_20150505_130939_img_3077.jpg;vacia;0;0;validation
vacia/NOANIMAL_ZOO_1_4/6_20201812__14869_.JPG;vacia;0;0;train
cervidae/ciervo_PNM_2012_ME/d6433IMAG0055.JPG;animal;1;1;test
vacia/vacia_alumno_1_AM/22_20201022__256_.JPG;vacia;0;0;validation
jabali/jabali_javi_JC/37_20201024__545_.JPG;animal;1;1;train
cervidae/ciervo_Javi_3_JC/21_20201025__4269_.JPG;animal;1;1;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D06_R1_IMAG1519.JPG;vacia;0;0;validation
vacia/empty_IslandConservationCameraTraps/micronesia_cam14april2019_20190415_120000_rcnx0137.jpg;vacia;0;0;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/21_20201025__4497_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/21_20201025__1958_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/2_20210417__17791_.JPG;vacia;0;0;train
vacia/vacia_alumno_TH_3_TH_JC/15_20201024__7759_.JPG;vacia;0;1;train
cervidae/ciervo_PNM_2012_ME/d7989IMAG0019.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/26_20201020__17215_.JPG;vacia;0;0;train
zorro/Zorro_Pepe_IREC/Zorro_Pepe_Irec_ME/IMAG0468__3_.JPG;animal;1;1;train
gineta/gineta_PNC_2013-I_ME/5157IM000085.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/37_20201116__2392_.JPG;animal;1;1;train
humanovehiculo/humano_vehiculo_PNM_2012_ISAAC/d11508IM000006.JPG;animal;1;1;validation
jabali/Jabali_PNC_2012_JC/a47301IM000058.JPG;animal;1;1;train
vacia/vacia_Paco_Carro_JC/01130569.JPG;vacia;0;1;train
cervidae/cervicidae_alumno_TH_3_TH_JC/30_20201021__9179_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/21_20201025__2654_.JPG;animal;1;1;train
cervidae/ciervo_vacias_humanos_PNC_2012_ME/a30531IM000087.JPG;animal;1;1;train
vacia/empty_SnapshotKaroo/KAR_S1_C02_R1_IMAG0275.JPG;vacia;0;0;validation
jabali/Jabali_PNC_2014_JC/c7275IM000077.JPG;animal;1;1;validation
vacia/vacia_alumno_AM_2/10_20201019__13290_.JPG;vacia;0;0;train
ave/ave_Soraya_Padilla_Alumno_1_TH/STC_0227_frame010.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/37_20210115__3391_.JPG;vacia;0;1;train
cervidae/ciervo_PNM_2012_ME/d14030FILE0025.JPG;animal;1;1;train
leporido/rabbit_IslandConservationCameraTraps/chile_frances012013_2312201260533.jpg;animal;1;1;validation
vacia/vacia_alumno_2_AM/Neovis_10_frame280.jpg;vacia;0;0;train
vacia/NOANIMAL_ZOO_5_6_7_9/25_20210417__5694_.JPG;vacia;0;0;validation
vacia/vacias_2_de_2_PNC_2012_ISAAC/a1229IM000194.JPG;vacia;0;0;train
vacia/empty_caltechCameraTraps/59a17cd9-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0;0;test
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1826junio2015_20150505_131530_img_3094.jpg;vacia;0;0;train
vacia/NOANIMAL_ZOO_5_6_7_9/50_20210408__17806_.JPG;vacia;0;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1826julio2015_20150626_120429_img_0257.jpg;vacia;0;0;validation
vacia/NOANIMAL_ZOO_1_4/6_20201812__11242_.JPG;vacia;0;0;train
jabali/WILDBOAR_ZOO_1_4/41_20201025__151_.JPG;animal;1;1;train
lince/linces_fecha_Linces2_Leo_JC/3_Lince_flecha_Linces2_Leo_JC/lince130__552_.JPG;animal;1;1;test
humanovehiculo/humanovehiculo_leo_donana/0003975.JPG;animal;1;1;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_B08_R3_IMAG1463.JPG;vacia;0;1;train
vaca/COW_ZOO_1_4/17_20201026__380_.JPG;animal;1;1;train
caballo/caballos_TH_JC/17_20201611__176_.JPG;animal;1;1;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D07_R1_IMAG0513.JPG;vacia;0;1;train
cervidae/Ciervo_PNC_2013-O_ME/b11430IMAG0167.JPG;animal;1;1;train
zorro/zorro_PNM_2013-O_ISAAC/f1624IM000102.JPG;animal;1;1;train
humanovehiculo/humanovehiculo_PNC_2014_manuel/c7075IM000005.JPG;animal;1;1;validation
vacia/NOANIMAL_ZOO_5_6_7_9/2_20210417__16455_.JPG;vacia;0;1;train
vacia/empty_SnapshotKaroo/KAR_S1_C02_R1_IMAG0559.JPG;vacia;0;0;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam2015abril2015_20150328_143715_img_2537.jpg;vacia;0;0;train
cervidae/cervidae_javi_2_JC/40_20201024__6527_.JPG;animal;1;1;validation
jabali/jabali_PNC_2014_manuel/c17939IMAG0045.JPG;animal;1;1;validation
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/1_20201220__9_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam0513abril2016_20160327_205311_sunp0036.jpg;vacia;0;0;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam0425abril2015_20130807_044344_sunp0541.jpg;vacia;0;0;validation
zorro/zorro_PNC_2013-O_RED_ISAAC/b7466IM000057.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/19_20210417__1381_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/20_20201117__358_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/6_20201812__9286_.JPG;vacia;0;0;train
ave/ave_ave_WellingtonCameraTraps_SS/11091513582416753392.JPG;animal;1;1;train
cervidae/3_ciervo_Javi_3_JC/21_20201025__476_.JPG;animal;1;1;train
